Customer_ID,Cluster,Cluster_Name
12880,2,High-Value Growth Customers
12365,0,Mid-Tier Active Customers
12365,0,Mid-Tier Active Customers
12058,3,At-Risk Low Engagement Customers
14357,0,Mid-Tier Active Customers
11131,1,High-Revenue Enterprise Customers
11462,3,At-Risk Low Engagement Customers
10277,3,At-Risk Low Engagement Customers
14669,0,Mid-Tier Active Customers
12368,3,At-Risk Low Engagement Customers
14190,3,At-Risk Low Engagement Customers
13106,1,High-Revenue Enterprise Customers
11303,0,Mid-Tier Active Customers
12679,0,Mid-Tier Active Customers
10223,1,High-Revenue Enterprise Customers
14783,0,Mid-Tier Active Customers
10049,1,High-Revenue Enterprise Customers
10574,0,Mid-Tier Active Customers
11237,2,High-Value Growth Customers
14907,1,High-Revenue Enterprise Customers
12267,1,High-Revenue Enterprise Customers
13960,3,At-Risk Low Engagement Customers
14692,2,High-Value Growth Customers
11335,0,Mid-Tier Active Customers
14636,2,High-Value Growth Customers
12618,0,Mid-Tier Active Customers
10419,2,High-Value Growth Customers
10268,2,High-Value Growth Customers
13017,0,Mid-Tier Active Customers
11105,2,High-Value Growth Customers
10258,2,High-Value Growth Customers
10296,0,Mid-Tier Active Customers
13979,0,Mid-Tier Active Customers
11936,2,High-Value Growth Customers
10387,1,High-Revenue Enterprise Customers
13526,3,At-Risk Low Engagement Customers
13297,0,Mid-Tier Active Customers
12678,0,Mid-Tier Active Customers
12395,0,Mid-Tier Active Customers
14471,0,Mid-Tier Active Customers
13746,1,High-Revenue Enterprise Customers
12054,0,Mid-Tier Active Customers
14521,2,High-Value Growth Customers
11564,0,Mid-Tier Active Customers
14102,1,High-Revenue Enterprise Customers
11401,3,At-Risk Low Engagement Customers
10713,0,Mid-Tier Active Customers
13133,2,High-Value Growth Customers
12693,1,High-Revenue Enterprise Customers
10210,3,At-Risk Low Engagement Customers
10910,2,High-Value Growth Customers
11290,0,Mid-Tier Active Customers
13725,0,Mid-Tier Active Customers
14326,1,High-Revenue Enterprise Customers
11843,2,High-Value Growth Customers
10450,1,High-Revenue Enterprise Customers
14222,2,High-Value Growth Customers
13025,3,At-Risk Low Engagement Customers
10959,3,At-Risk Low Engagement Customers
11794,0,Mid-Tier Active Customers
10332,2,High-Value Growth Customers
14987,1,High-Revenue Enterprise Customers
12922,2,High-Value Growth Customers
12246,2,High-Value Growth Customers
11775,0,Mid-Tier Active Customers
12532,1,High-Revenue Enterprise Customers
14437,1,High-Revenue Enterprise Customers
13946,0,Mid-Tier Active Customers
12592,0,Mid-Tier Active Customers
13617,3,At-Risk Low Engagement Customers
13791,2,High-Value Growth Customers
13957,0,Mid-Tier Active Customers
13804,2,High-Value Growth Customers
11367,2,High-Value Growth Customers
10174,1,High-Revenue Enterprise Customers
13037,0,Mid-Tier Active Customers
13551,0,Mid-Tier Active Customers
12587,3,At-Risk Low Engagement Customers
11953,1,High-Revenue Enterprise Customers
12524,1,High-Revenue Enterprise Customers
12037,1,High-Revenue Enterprise Customers
14265,1,High-Revenue Enterprise Customers
13517,0,Mid-Tier Active Customers
13170,1,High-Revenue Enterprise Customers
10001,0,Mid-Tier Active Customers
11357,3,At-Risk Low Engagement Customers
13618,2,High-Value Growth Customers
12380,1,High-Revenue Enterprise Customers
14494,2,High-Value Growth Customers
10397,1,High-Revenue Enterprise Customers
13689,1,High-Revenue Enterprise Customers
12513,2,High-Value Growth Customers
11813,1,High-Revenue Enterprise Customers
12941,1,High-Revenue Enterprise Customers
13686,2,High-Value Growth Customers
10817,1,High-Revenue Enterprise Customers
11573,0,Mid-Tier Active Customers
13164,0,Mid-Tier Active Customers
11801,1,High-Revenue Enterprise Customers
14075,2,High-Value Growth Customers
13734,1,High-Revenue Enterprise Customers
12463,2,High-Value Growth Customers
14460,0,Mid-Tier Active Customers
13668,2,High-Value Growth Customers
12593,1,High-Revenue Enterprise Customers
12485,1,High-Revenue Enterprise Customers
13222,3,At-Risk Low Engagement Customers
13376,3,At-Risk Low Engagement Customers
10555,2,High-Value Growth Customers
11160,0,Mid-Tier Active Customers
11214,3,At-Risk Low Engagement Customers
14077,1,High-Revenue Enterprise Customers
13837,0,Mid-Tier Active Customers
12464,0,Mid-Tier Active Customers
12520,2,High-Value Growth Customers
10701,2,High-Value Growth Customers
14239,3,At-Risk Low Engagement Customers
13272,1,High-Revenue Enterprise Customers
13529,0,Mid-Tier Active Customers
11456,2,High-Value Growth Customers
14327,2,High-Value Growth Customers
12672,3,At-Risk Low Engagement Customers
12672,3,At-Risk Low Engagement Customers
13033,2,High-Value Growth Customers
10867,1,High-Revenue Enterprise Customers
11645,2,High-Value Growth Customers
13008,2,High-Value Growth Customers
10475,2,High-Value Growth Customers
11491,2,High-Value Growth Customers
12315,3,At-Risk Low Engagement Customers
10730,3,At-Risk Low Engagement Customers
12893,1,High-Revenue Enterprise Customers
13041,3,At-Risk Low Engagement Customers
13041,3,At-Risk Low Engagement Customers
11937,3,At-Risk Low Engagement Customers
11111,2,High-Value Growth Customers
14195,2,High-Value Growth Customers
14611,0,Mid-Tier Active Customers
11186,0,Mid-Tier Active Customers
12008,2,High-Value Growth Customers
10194,0,Mid-Tier Active Customers
11516,2,High-Value Growth Customers
10579,0,Mid-Tier Active Customers
12124,2,High-Value Growth Customers
11430,3,At-Risk Low Engagement Customers
13828,3,At-Risk Low Engagement Customers
12732,2,High-Value Growth Customers
11847,3,At-Risk Low Engagement Customers
10132,0,Mid-Tier Active Customers
10132,0,Mid-Tier Active Customers
10179,0,Mid-Tier Active Customers
14606,3,At-Risk Low Engagement Customers
14906,0,Mid-Tier Active Customers
12684,0,Mid-Tier Active Customers
12526,2,High-Value Growth Customers
14982,2,High-Value Growth Customers
12074,1,High-Revenue Enterprise Customers
10659,1,High-Revenue Enterprise Customers
11897,0,Mid-Tier Active Customers
13536,0,Mid-Tier Active Customers
13307,2,High-Value Growth Customers
10343,0,Mid-Tier Active Customers
13144,2,High-Value Growth Customers
10728,2,High-Value Growth Customers
14033,1,High-Revenue Enterprise Customers
10977,3,At-Risk Low Engagement Customers
12169,3,At-Risk Low Engagement Customers
14723,2,High-Value Growth Customers
11929,2,High-Value Growth Customers
14579,3,At-Risk Low Engagement Customers
14797,2,High-Value Growth Customers
11300,3,At-Risk Low Engagement Customers
13363,1,High-Revenue Enterprise Customers
14740,0,Mid-Tier Active Customers
10661,2,High-Value Growth Customers
11791,1,High-Revenue Enterprise Customers
12687,2,High-Value Growth Customers
14332,1,High-Revenue Enterprise Customers
13173,0,Mid-Tier Active Customers
12331,0,Mid-Tier Active Customers
13254,3,At-Risk Low Engagement Customers
12878,3,At-Risk Low Engagement Customers
13834,3,At-Risk Low Engagement Customers
13403,3,At-Risk Low Engagement Customers
11279,0,Mid-Tier Active Customers
13274,0,Mid-Tier Active Customers
11622,3,At-Risk Low Engagement Customers
13215,2,High-Value Growth Customers
13015,2,High-Value Growth Customers
10068,3,At-Risk Low Engagement Customers
12749,3,At-Risk Low Engagement Customers
12278,2,High-Value Growth Customers
14041,3,At-Risk Low Engagement Customers
10821,2,High-Value Growth Customers
11227,3,At-Risk Low Engagement Customers
14136,2,High-Value Growth Customers
14320,3,At-Risk Low Engagement Customers
12790,3,At-Risk Low Engagement Customers
14624,0,Mid-Tier Active Customers
14597,3,At-Risk Low Engagement Customers
14404,2,High-Value Growth Customers
13569,0,Mid-Tier Active Customers
11144,0,Mid-Tier Active Customers
10398,2,High-Value Growth Customers
13097,2,High-Value Growth Customers
14436,1,High-Revenue Enterprise Customers
12940,2,High-Value Growth Customers
11399,1,High-Revenue Enterprise Customers
11660,2,High-Value Growth Customers
10980,2,High-Value Growth Customers
11299,1,High-Revenue Enterprise Customers
13667,2,High-Value Growth Customers
10083,1,High-Revenue Enterprise Customers
12322,2,High-Value Growth Customers
13715,1,High-Revenue Enterprise Customers
13986,2,High-Value Growth Customers
14031,3,At-Risk Low Engagement Customers
12439,3,At-Risk Low Engagement Customers
10424,2,High-Value Growth Customers
13462,0,Mid-Tier Active Customers
11905,1,High-Revenue Enterprise Customers
14678,2,High-Value Growth Customers
13572,2,High-Value Growth Customers
13348,1,High-Revenue Enterprise Customers
11566,3,At-Risk Low Engagement Customers
13576,3,At-Risk Low Engagement Customers
10840,3,At-Risk Low Engagement Customers
10501,0,Mid-Tier Active Customers
10142,3,At-Risk Low Engagement Customers
11378,0,Mid-Tier Active Customers
13941,2,High-Value Growth Customers
14122,1,High-Revenue Enterprise Customers
11139,2,High-Value Growth Customers
14403,2,High-Value Growth Customers
11788,0,Mid-Tier Active Customers
11479,3,At-Risk Low Engagement Customers
10551,3,At-Risk Low Engagement Customers
13306,2,High-Value Growth Customers
12020,1,High-Revenue Enterprise Customers
10949,1,High-Revenue Enterprise Customers
12410,0,Mid-Tier Active Customers
10533,3,At-Risk Low Engagement Customers
14664,2,High-Value Growth Customers
11830,3,At-Risk Low Engagement Customers
13108,0,Mid-Tier Active Customers
14891,2,High-Value Growth Customers
14113,0,Mid-Tier Active Customers
11603,1,High-Revenue Enterprise Customers
10640,0,Mid-Tier Active Customers
14981,1,High-Revenue Enterprise Customers
10968,2,High-Value Growth Customers
14370,3,At-Risk Low Engagement Customers
12907,0,Mid-Tier Active Customers
11684,2,High-Value Growth Customers
14610,1,High-Revenue Enterprise Customers
13907,1,High-Revenue Enterprise Customers
10156,1,High-Revenue Enterprise Customers
12649,1,High-Revenue Enterprise Customers
13190,2,High-Value Growth Customers
11090,3,At-Risk Low Engagement Customers
12828,2,High-Value Growth Customers
14373,3,At-Risk Low Engagement Customers
10289,3,At-Risk Low Engagement Customers
10931,2,High-Value Growth Customers
12700,0,Mid-Tier Active Customers
13117,2,High-Value Growth Customers
14138,0,Mid-Tier Active Customers
12577,0,Mid-Tier Active Customers
13690,3,At-Risk Low Engagement Customers
10943,2,High-Value Growth Customers
14103,1,High-Revenue Enterprise Customers
14807,3,At-Risk Low Engagement Customers
11699,0,Mid-Tier Active Customers
14855,2,High-Value Growth Customers
13151,2,High-Value Growth Customers
13933,3,At-Risk Low Engagement Customers
13367,1,High-Revenue Enterprise Customers
13271,1,High-Revenue Enterprise Customers
10986,1,High-Revenue Enterprise Customers
12953,2,High-Value Growth Customers
14865,1,High-Revenue Enterprise Customers
12370,3,At-Risk Low Engagement Customers
14925,3,At-Risk Low Engagement Customers
10982,1,High-Revenue Enterprise Customers
12654,1,High-Revenue Enterprise Customers
12586,3,At-Risk Low Engagement Customers
13372,2,High-Value Growth Customers
13134,2,High-Value Growth Customers
13758,2,High-Value Growth Customers
12527,1,High-Revenue Enterprise Customers
14097,1,High-Revenue Enterprise Customers
11458,3,At-Risk Low Engagement Customers
11396,2,High-Value Growth Customers
10265,1,High-Revenue Enterprise Customers
12550,2,High-Value Growth Customers
10930,1,High-Revenue Enterprise Customers
13264,3,At-Risk Low Engagement Customers
12423,1,High-Revenue Enterprise Customers
12179,2,High-Value Growth Customers
14073,3,At-Risk Low Engagement Customers
10247,0,Mid-Tier Active Customers
13827,2,High-Value Growth Customers
11759,1,High-Revenue Enterprise Customers
11185,2,High-Value Growth Customers
14644,2,High-Value Growth Customers
10924,3,At-Risk Low Engagement Customers
14204,1,High-Revenue Enterprise Customers
10269,2,High-Value Growth Customers
10670,3,At-Risk Low Engagement Customers
12916,2,High-Value Growth Customers
11911,2,High-Value Growth Customers
14913,3,At-Risk Low Engagement Customers
11153,2,High-Value Growth Customers
14965,2,High-Value Growth Customers
13683,3,At-Risk Low Engagement Customers
14374,2,High-Value Growth Customers
11782,1,High-Revenue Enterprise Customers
13948,2,High-Value Growth Customers
14111,3,At-Risk Low Engagement Customers
11916,2,High-Value Growth Customers
10613,1,High-Revenue Enterprise Customers
12560,2,High-Value Growth Customers
12268,3,At-Risk Low Engagement Customers
13869,1,High-Revenue Enterprise Customers
11899,2,High-Value Growth Customers
11650,1,High-Revenue Enterprise Customers
12610,3,At-Risk Low Engagement Customers
10259,2,High-Value Growth Customers
10848,0,Mid-Tier Active Customers
14385,1,High-Revenue Enterprise Customers
11234,0,Mid-Tier Active Customers
11128,1,High-Revenue Enterprise Customers
14735,1,High-Revenue Enterprise Customers
11968,0,Mid-Tier Active Customers
10559,0,Mid-Tier Active Customers
10905,1,High-Revenue Enterprise Customers
10485,2,High-Value Growth Customers
12212,3,At-Risk Low Engagement Customers
11321,3,At-Risk Low Engagement Customers
12506,2,High-Value Growth Customers
10008,0,Mid-Tier Active Customers
14093,1,High-Revenue Enterprise Customers
14180,1,High-Revenue Enterprise Customers
13401,2,High-Value Growth Customers
11451,1,High-Revenue Enterprise Customers
11202,0,Mid-Tier Active Customers
11815,0,Mid-Tier Active Customers
10774,1,High-Revenue Enterprise Customers
12275,0,Mid-Tier Active Customers
11012,0,Mid-Tier Active Customers
13002,0,Mid-Tier Active Customers
12606,2,High-Value Growth Customers
11992,0,Mid-Tier Active Customers
11278,2,High-Value Growth Customers
11784,2,High-Value Growth Customers
13313,3,At-Risk Low Engagement Customers
10447,1,High-Revenue Enterprise Customers
10881,3,At-Risk Low Engagement Customers
12039,0,Mid-Tier Active Customers
10782,0,Mid-Tier Active Customers
11750,3,At-Risk Low Engagement Customers
13615,1,High-Revenue Enterprise Customers
13514,1,High-Revenue Enterprise Customers
11900,2,High-Value Growth Customers
14457,2,High-Value Growth Customers
10884,3,At-Risk Low Engagement Customers
12528,0,Mid-Tier Active Customers
11092,1,High-Revenue Enterprise Customers
13130,1,High-Revenue Enterprise Customers
10532,0,Mid-Tier Active Customers
14582,1,High-Revenue Enterprise Customers
14572,0,Mid-Tier Active Customers
13543,1,High-Revenue Enterprise Customers
14227,0,Mid-Tier Active Customers
12291,1,High-Revenue Enterprise Customers
11728,1,High-Revenue Enterprise Customers
10611,1,High-Revenue Enterprise Customers
10571,3,At-Risk Low Engagement Customers
12846,1,High-Revenue Enterprise Customers
13230,3,At-Risk Low Engagement Customers
10344,0,Mid-Tier Active Customers
13201,1,High-Revenue Enterprise Customers
13350,3,At-Risk Low Engagement Customers
10435,2,High-Value Growth Customers
11904,2,High-Value Growth Customers
14055,1,High-Revenue Enterprise Customers
14152,3,At-Risk Low Engagement Customers
12070,3,At-Risk Low Engagement Customers
11538,0,Mid-Tier Active Customers
12400,0,Mid-Tier Active Customers
